ID,Occupant,Address,City,State,ZipCode,FIPS,Phone,Publisher,Year
2010509325,HAVEN PEDIATRIC DENTISTRY,100 ELM ST,NEW HAVEN,CT,06510,09009,2039330008,InfoGroup,2010
2010509326,YALE DIGESTIVE DISEASES,40 TEMPLE ST # 1A,NEW HAVEN,CT,06510,09009,2037854138,InfoGroup,2010
2010509327,TAFT COSMETICS,2 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2038653000,InfoGroup,2010
2010509328,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509329,MOUNTAINHEAD CHURCH OF GOD,236 STATE ST,NEW HAVEN,CT,06510,09009,2032302598,InfoGroup,2010
2010509330,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509331,DOMBROSKI KNAPSACK & HILLIS,129 WHITNEY AVE # 2,NEW HAVEN,CT,06510,09009,2036249096,InfoGroup,2010
2010509332,MILFORD BANK,142 TEMPLE ST # 306,NEW HAVEN,CT,06510,09009,2037859148,InfoGroup,2010
2010509333,RUBIN & ELDRICH,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2038213023,InfoGroup,2010
2010509334,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509335,TOWN PIZZA,25 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2038656065,InfoGroup,2010
2010509336,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010509337,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509338,YALE DIAGNOSTIC RADIOLOGY,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2036882433,InfoGroup,2010
2010509339,MOSS LEDGER CAPITAL LLC,227 CHURCH ST # 8J,NEW HAVEN,CT,06510,09009,2037879724,InfoGroup,2010
2010509340,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509341,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037891249,InfoGroup,2010
2010509342,,15 ELM ST,NEW HAVEN,CT,06510,09009,2035621354,InfoGroup,2010
2010509343,GAL FRIDAY,178 TEMPLE ST # 2,NEW HAVEN,CT,06510,09009,2037851244,InfoGroup,2010
2010509344,FASHIONISTA VINTAGE & VARIETY,93 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037774434,InfoGroup,2010
2010509345,,333 CEDAR ST # TMP202,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509346,BUFFALO WILD WINGS GRILL & BAR,74 CHURCH ST # 76,NEW HAVEN,CT,06510,09009,2037899453,InfoGroup,2010
2010509347,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509348,GORDON A EVANS & ASSOC,31 WHITNEY AVE # 1,NEW HAVEN,CT,06510,09009,2038650533,InfoGroup,2010
2010509349,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509350,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509351,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # YPB2,NEW HAVEN,CT,06510,09009,2037852570,InfoGroup,2010
2010509352,TEMPLE RADIOLOGY,60 TEMPLE ST # 2,NEW HAVEN,CT,06510,09009,2036884444,InfoGroup,2010
2010509353,SUSHI ON CHAPEL,1022 CHAPEL ST # C,NEW HAVEN,CT,06510,09009,2037764200,InfoGroup,2010
2010509354,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010509355,TEMPLE MEDICAL CTR,40 TEMPLE ST # 4B,NEW HAVEN,CT,06510,09009,2037763539,InfoGroup,2010
2010509356,AUDUBON COPY SHOPPE,48 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2038653115,InfoGroup,2010
2010509357,YALE EMERGENCY MEDICINE,20 YORK ST,NEW HAVEN,CT,06510,09009,2036882222,InfoGroup,2010
2010509358,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509359,,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010509360,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509361,,41 TRUMBULL ST # 1,NEW HAVEN,CT,06510,09009,2037721234,InfoGroup,2010
2010509362,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509363,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509364,,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010509365,YALE ANESTHESIOLOGY,20 YORK ST # 3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509366,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509367,,20 YORK ST # CB-2041,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509368,CLARKS' PIZZA & RESTAURANT,68 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037772728,InfoGroup,2010
2010509369,YNH MEDICAL SVC PC,20 YORK ST # 2041,NEW HAVEN,CT,06510,09009,2036884748,InfoGroup,2010
2010509370,,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2035622818,InfoGroup,2010
2010509371,TEMPLE MEDICAL CTR,40 TEMPLE ST # 4B,NEW HAVEN,CT,06510,09009,2037763539,InfoGroup,2010
2010509372,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509373,US NAVAL RECRUITING,159 ORANGE ST,NEW HAVEN,CT,06510,09009,2038651005,InfoGroup,2010
2010509374,CARDIAC SURGERY,330 CEDAR ST # BB204,NEW HAVEN,CT,06510,09009,2037852702,InfoGroup,2010
2010509375,KENNEDY & PERKINS INC GUILD,80 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2036243145,InfoGroup,2010
2010509376,CARDIOVASCULAR DEPT,333 CEDAR ST # 3FMP,NEW HAVEN,CT,06510,09009,2037374068,InfoGroup,2010
2010509377,,20 YORK ST # CB2041,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509378,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037857071,InfoGroup,2010
2010509379,YALE DIAGNOSTIC RADIOLOGY,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2036882433,InfoGroup,2010
2010509380,YALE UNIVERSITY-CNGSTVE HEART,135 COLLEGE ST # 301,NEW HAVEN,CT,06510,09009,2037857191,InfoGroup,2010
2010509381,,234 CHURCH ST # 401,NEW HAVEN,CT,06510,09009,2036246980,InfoGroup,2010
2010509382,TAKE 5 AUDIO,105 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037771750,InfoGroup,2010
2010509383,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509384,YALE UNIVERSITY-CNGSTVE HEART,135 COLLEGE ST # 301,NEW HAVEN,CT,06510,09009,2037857191,InfoGroup,2010
2010509385,YALE-NEW HAVEN HOSPITAL,20 YORK ST # 2041,NEW HAVEN,CT,06510,09009,2036884748,InfoGroup,2010
2010509386,WINNICK RUBEN CHAMBERS,110 WHITNEY AVE # 1,NEW HAVEN,CT,06510,09009,2037724400,InfoGroup,2010
2010509387,YALE INFECTION DISEASE,15 YORK ST,NEW HAVEN,CT,06510,09009,2036885303,InfoGroup,2010
2010509388,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509389,YALE DERMATOLOGY LASER CTR,40 TEMPLE ST # 5A,NEW HAVEN,CT,06510,09009,2037853466,InfoGroup,2010
2010509390,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509391,,60 TEMPLE ST # 8A,NEW HAVEN,CT,06510,09009,2037523100,InfoGroup,2010
2010509392,YALE PEDIATRIC CARDIOLOGY,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2037852110,InfoGroup,2010
2010509393,,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010509394,,40 TEMPLE ST # 6C,NEW HAVEN,CT,06510,09009,2037763539,InfoGroup,2010
2010509395,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509396,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010509397,YALE NEW HAVEN HOSPITAL,15 YORK ST # 1,NEW HAVEN,CT,06510,09009,2036881861,InfoGroup,2010
2010509398,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509399,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509400,YALE TRAUMA SURGICAL CRITICAL,330 CEDAR ST # BB310,NEW HAVEN,CT,06510,09009,2037852572,InfoGroup,2010
2010509401,YALE NEPHROLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037854184,InfoGroup,2010
2010509402,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509403,YALE-NEW HAVEN HOSPITAL,20 YORK ST # 2041,NEW HAVEN,CT,06510,09009,2036884748,InfoGroup,2010
2010509404,,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037375684,InfoGroup,2010
2010509405,CHURCH IN NEW HAVEN INC,101 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2033892429,InfoGroup,2010
2010509406,,333 CEDAR ST # TET2,NEW HAVEN,CT,06510,09009,2037856938,InfoGroup,2010
2010509407,LYNCH TRAUB KEEFE & ERRANTE,52 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037870275,InfoGroup,2010
2010509408,RADIOLOGY CONSULTANTS,40 TEMPLE ST # 2B,NEW HAVEN,CT,06510,09009,2035626023,InfoGroup,2010
2010509409,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509410,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509411,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037855102,InfoGroup,2010
2010509412,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509413,LO RICCO TROTTA & LO RICCO,216 CROWN ST # 502,NEW HAVEN,CT,06510,09009,2038653123,InfoGroup,2010
2010509414,YALE PEDIATRIC CRITICAL CARE,333 CEDAR ST # 2,NEW HAVEN,CT,06510,09009,2037854651,InfoGroup,2010
2010509415,,330 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852020,InfoGroup,2010
2010509416,,20 YORK ST # CB2041,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509417,MOLECULAR NEUROIMAGING,60 TEMPLE ST # 8A,NEW HAVEN,CT,06510,09009,2037892119,InfoGroup,2010
2010509418,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509419,MEDITERRANEA,140 ORANGE ST,NEW HAVEN,CT,06510,09009,2036240589,InfoGroup,2010
2010509420,,20 YORK ST # CB2041,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010509421,ALISA'S HOUSE OF SALSA,817 CHAPEL ST,NEW HAVEN,CT,06510,09009,2035625472,InfoGroup,2010
2010509422,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010509423,NORTHEAST ALLIANCE FEDERAL CU,55 WHITNEY AVE # 1,NEW HAVEN,CT,06510,09009,2035620735,InfoGroup,2010
2010509424,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509425,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509426,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509427,N-TECH SYSTEMS INC,59 ELM ST # 220,NEW HAVEN,CT,06510,09009,2035624200,InfoGroup,2010
2010509428,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509429,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509430,NINTH SQUARE MARKET LLC,72 ORANGE ST,NEW HAVEN,CT,06510,09009,2036039809,InfoGroup,2010
2010509431,FORMICA PC,27 ELM ST # 1,NEW HAVEN,CT,06510,09009,2037871946,InfoGroup,2010
2010509432,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509433,SOFIE'S GOURMET,60 TEMPLE ST # 102,NEW HAVEN,CT,06510,09009,2036243725,InfoGroup,2010
2010509434,YALE NEONATALOGY,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2036882320,InfoGroup,2010
2010509435,,20 YORK ST,NEW HAVEN,CT,06510,09009,2036889907,InfoGroup,2010
2010509436,C B MAINTENANCE SVC,1032 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037520220,InfoGroup,2010
2010509437,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037854191,InfoGroup,2010
2010509438,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509439,YALE NEONATALOGY,20 YORK ST # 2,NEW HAVEN,CT,06510,09009,2037852320,InfoGroup,2010
2010509440,PLAYWRIGHT NEW HAVEN,144 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037520450,InfoGroup,2010
2010509441,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509442,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509443,INFO NEW HAVEN VISITOR CTR,171 ORANGE ST # 2,NEW HAVEN,CT,06510,09009,2037739494,InfoGroup,2010
2010509444,KOSKOFF KOSKOFF & BIEDER PC,27 ELM ST,NEW HAVEN,CT,06510,09009,2037770036,InfoGroup,2010
2010509445,YALE UNIVERSITY SCHOOL OF MDCN,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852956,InfoGroup,2010
2010509446,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509447,SAHARA MED CUISINE & PIZZA,170 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037733306,InfoGroup,2010
2010509448,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509449,YALE UNIVERSITY SCHOOL OF MDCN,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037856384,InfoGroup,2010
2010509450,WYBC,142 TEMPLE ST # 203,NEW HAVEN,CT,06510,09009,2037764118,InfoGroup,2010
2010509451,YALE UNIVERSITY SCHOOL OF MDCN,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2036881861,InfoGroup,2010
2010509452,EARLE GIOVANNIELLO LAW OFFICES,205 CHURCH ST # 316,NEW HAVEN,CT,06510,09009,2037774003,InfoGroup,2010
2010509453,YALE UNIVERSITY SCHOOL OF MDCN,333 CEDAR ST,NEW HAVEN,CT,06510,09009,2037852958,InfoGroup,2010
2010509454,AMERICAN SECURITIES,746 CHAPEL ST # 201,NEW HAVEN,CT,06510,09009,2037762800,InfoGroup,2010
2010509455,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509456,,333 CEDAR ST # 208042,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509457,PARLIAMENT TUTORS,48 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2032853011,InfoGroup,2010
2010509458,ESTY ENVIRONMENTAL PARTNERS,110 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2035627058,InfoGroup,2010
2010509459,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2036888588,InfoGroup,2010
2010509460,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509461,BANK OF SOUTHERN CONNECTICUT,215 CHURCH ST,NEW HAVEN,CT,06510,09009,2037821100,InfoGroup,2010
2010509462,MARCUS LAW FIRM,111 WHITNEY AVE # 2,NEW HAVEN,CT,06510,09009,2034813330,InfoGroup,2010
2010509463,YALE ANESTHESIOLOGY,20 YORK ST # 3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509464,MC NAMARA & GOODMAN LAW OFCS,142 TEMPLE ST # 305,NEW HAVEN,CT,06510,09009,2037829241,InfoGroup,2010
2010509465,EDIBLE ARRANGEMENTS,936 CHAPEL ST,NEW HAVEN,CT,06510,09009,2037520266,InfoGroup,2010
2010509466,MOE'S SOUTHWEST GRILL,46 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2037766637,InfoGroup,2010
2010509467,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037371932,InfoGroup,2010
2010509468,WCTX,8 ELM ST,NEW HAVEN,CT,06510,09009,2037825900,InfoGroup,2010
2010509469,MC NAMARA & GOODMAN LLP,142 TEMPLE ST # 204,NEW HAVEN,CT,06510,09009,2037829241,InfoGroup,2010
2010509470,DIMEO PROPERTIES INC,95 AUDUBON ST,NEW HAVEN,CT,06510,09009,2037777670,InfoGroup,2010
2010509471,SUSMAN DUFFY & SEGALOFF,59 ELM ST # 5,NEW HAVEN,CT,06510,09009,2036249830,InfoGroup,2010
2010509472,,333 CEDAR ST # TACS369,NEW HAVEN,CT,06510,09009,2037854184,InfoGroup,2010
2010509473,ECONOMIC DEVELOPMENT CORP,195 CHURCH ST # 14,NEW HAVEN,CT,06510,09009,2037851000,InfoGroup,2010
2010509474,BEERS HAMERMAN & CO,234 CHURCH ST # 14,NEW HAVEN,CT,06510,09009,2037876527,InfoGroup,2010
2010509475,TEMPLE SURGICAL CTR,40 TEMPLE ST # 2,NEW HAVEN,CT,06510,09009,2036886008,InfoGroup,2010
2010509476,,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2034537170,InfoGroup,2010
2010509477,CONNECTICUT SMALL BUSINESS DEV,900 CHAPEL ST # 10,NEW HAVEN,CT,06510,09009,2037824390,InfoGroup,2010
2010509478,ASCEND FINANCIAL NETWORK,7 ELM ST # 4,NEW HAVEN,CT,06510,09009,2037879892,InfoGroup,2010
2010509479,PULMONARY ASSOCIATES,60 TEMPLE ST # 7F,NEW HAVEN,CT,06510,09009,2037891338,InfoGroup,2010
2010509480,YALE ANESTHESIOLOGY,20 YORK ST # T-3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509481,SGAMBATI STEPHANIE L ESQ LLC,65 TRUMBULL ST # 1,NEW HAVEN,CT,06510,09009,2037772323,InfoGroup,2010
2010509482,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509483,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2036884242,InfoGroup,2010
2010509484,BETTY G LEVY LAW OFFICES,234 CHURCH ST # MEZZ,NEW HAVEN,CT,06510,09009,2037820225,InfoGroup,2010
2010509485,MANDALA BISTRO,25 TEMPLE ST,NEW HAVEN,CT,06510,09009,2037776900,InfoGroup,2010
2010509486,YALE NEW HAVEN HOSPITAL,20 YORK ST # 407,NEW HAVEN,CT,06510,09009,2036887328,InfoGroup,2010
2010509487,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # HRT131,NEW HAVEN,CT,06510,09009,2037857033,InfoGroup,2010
2010509488,CALENDA IACOI & ASSOC,110 WHITNEY AVE # 1,NEW HAVEN,CT,06510,09009,2036246263,InfoGroup,2010
2010509489,,135 COLLEGE ST # 395,NEW HAVEN,CT,06510,09009,2037857191,InfoGroup,2010
2010509490,RESEARCH EDGE,111 WHITNEY AVE,NEW HAVEN,CT,06510,09009,2038483205,InfoGroup,2010
2010509491,YALE PATHOLOGY,20 YORK ST # EP2-631,NEW HAVEN,CT,06510,09009,2037853624,InfoGroup,2010
2010509492,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509493,GARCIA & MILAS,44 TRUMBULL ST,NEW HAVEN,CT,06510,09009,2037733824,InfoGroup,2010
2010509494,YALE NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010509495,DOLAN & LUZZI,50 ELM ST,NEW HAVEN,CT,06510,09009,2032301678,InfoGroup,2010
2010509496,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # 4085LMP,NEW HAVEN,CT,06510,09009,2037854638,InfoGroup,2010
2010509497,DEPARTMENT OF ANESTHIOLOGY,333 CEDAR ST # TMP3,NEW HAVEN,CT,06510,09009,2037852802,InfoGroup,2010
2010514729,PELLEGRINO LAW FIRM,475 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037872225,InfoGroup,2010
2010514730,CLASSICS LIBRARY,344 COLLEGE ST # 501,NEW HAVEN,CT,06511,09009,2034320854,InfoGroup,2010
2010514731,DIVINITY SCHOOL LIBRARY,409 PROSPECT ST,NEW HAVEN,CT,06511,09009,2034325290,InfoGroup,2010
2010514732,DRAMA LIBRARY,180 YORK ST,NEW HAVEN,CT,06511,09009,2034321554,InfoGroup,2010
2010514733,ENGINEERING & APPLIED SCI LIBR,15 PROSPECT ST,NEW HAVEN,CT,06511,09009,2034322928,InfoGroup,2010
2010514734,FORESTRY & ENVIR STUDIES LIBR,195 PROSPECT ST # G34,NEW HAVEN,CT,06511,09009,2034325130,InfoGroup,2010
2010514735,GEOLOGY LIBRARY,210 WHITNEY AVE # 328,NEW HAVEN,CT,06511,09009,2034323157,InfoGroup,2010
2010514736,KLINE SCIENCE LIBRARY,219 PROSPECT ST,NEW HAVEN,CT,06511,09009,2034323439,InfoGroup,2010
2010514737,SEELY G MUDD LIBRARY,38 MANSFIELD ST,NEW HAVEN,CT,06511,09009,2034323203,InfoGroup,2010
2010514738,YALE MUSIC LIBRARY,120 HIGH ST,NEW HAVEN,CT,06511,09009,2034320492,InfoGroup,2010
2010514739,SOCIAL SCIENCE LIBRARY,140 PROSPECT ST,NEW HAVEN,CT,06511,09009,2034323300,InfoGroup,2010
2010514740,JUDICIAL DEPT CLERKS OFFICE,239 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037860337,InfoGroup,2010
2010514741,JUVENILE COURT ADVOCATE,239 WHALLEY AVE,NEW HAVEN,CT,06511,09009,2037860333,InfoGroup,2010
2010514742,JACK'S BAR & GRILL LLC,1505 STATE ST,NEW HAVEN,CT,06511,09009,2037779125,InfoGroup,2010
2010514743,R THORNE-TOURS,206 NEWHALL ST,NEW HAVEN,CT,06511,09009,2036240594,InfoGroup,2010
2010514744,BAIL OUT BAIL BONDS,1203 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037872245,InfoGroup,2010
2010514745,,7 BURNS ST,NEW HAVEN,CT,06511,09009,2036241444,InfoGroup,2010
2010514746,HOSPITAL OF ST RAPHAEL,1450 CHAPEL ST # 5,NEW HAVEN,CT,06511,09009,2037893000,InfoGroup,2010
2010514747,TANDOOR REST PAYPHONE,1226 CHAPEL ST,NEW HAVEN,CT,06511,09009,2037766620,InfoGroup,2010
2010514748,KEAT-JIN LEE,98 YORK ST,NEW HAVEN,CT,06511,09009,2037774005,InfoGroup,2010
2010514749,CODY'S DINER,95 WATER ST,NEW HAVEN,CT,06511,09009,2035620044,InfoGroup,2010
2010514750,KENNEDY JOHNSON D'ELIA,555 LONG WHARF DR # 13,NEW HAVEN,CT,06511,09009,2038658430,InfoGroup,2010
2010514751,UROLOGY GROUP,175 SHERMAN AVE # 3B,NEW HAVEN,CT,06511,09009,2037772377,InfoGroup,2010
2010514752,URMILA BHUVANESH LLC,200 ORCHARD ST # 309,NEW HAVEN,CT,06511,09009,2037893408,InfoGroup,2010
2010514753,GENERAL THORACIC SURGEONS-CT,330 ORCHARD ST # 300,NEW HAVEN,CT,06511,09009,2037873488,InfoGroup,2010
2010514754,BRENNER SALTZMAN & WALLMAN,271 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037722600,InfoGroup,2010
2010514755,DE BARBIERI & ASSOC,677 STATE ST,NEW HAVEN,CT,06511,09009,2037763636,InfoGroup,2010
2010514756,FRIEDLER & FRIEDLER LAW OFCS,679 STATE ST,NEW HAVEN,CT,06511,09009,2037721810,InfoGroup,2010
2010514757,MULVEY OLIVER GOULD & CROTTA,83 TRUMBULL ST,NEW HAVEN,CT,06511,09009,2036245111,InfoGroup,2010
2010514758,,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2035622087,InfoGroup,2010
2010514759,TEMPORARY LABOR CORP,1291 CHAPEL ST,NEW HAVEN,CT,06511,09009,2038651151,InfoGroup,2010
2010514760,,436 ORANGE ST,NEW HAVEN,CT,06511,09009,2038655800,InfoGroup,2010
2010514761,CANDEE GARAGE,170 OLIVE ST,NEW HAVEN,CT,06511,09009,2035621068,InfoGroup,2010
2010514762,MOSS & CIRILLO,37 AUDUBON ST,NEW HAVEN,CT,06511,09009,2037873558,InfoGroup,2010
2010514763,VICTOR A ALTSHUL PC,400 PROSPECT ST,NEW HAVEN,CT,06511,09009,2037874442,InfoGroup,2010
2010514764,,129 YORK ST # 1R,NEW HAVEN,CT,06511,09009,2037820677,InfoGroup,2010
2010514765,MARINE PACKAGE STORE,1306 STATE ST,NEW HAVEN,CT,06511,09009,2036247063,InfoGroup,2010
2010514766,BRENNER SALTZMAN & WALLMAN,271 WHITNEY AVE,NEW HAVEN,CT,06511,09009,2037722600,InfoGroup,2010
